Composante1,Composante2,Composante3
0.828623274347358,0.7900933270374071,-0.7025194283958178
0.9768011364779595,0.7878899590998982,-0.6470366442898712
1.3303383831148472,0.8061726220717447,-0.5362569806430479
1.413108492914672,0.8275331631059738,-0.52635676329829
1.5016351949746083,0.8346974905622921,-0.49532836384931056
1.506621324001135,0.8213625191235708,-0.5482852938605558
1.3787214558855236,0.8037204946144576,-0.5445675229260319
1.3438731473900591,0.7890737615392369,-0.5547343747517414
1.322517229211202,0.7667846568067199,-0.6659877831433616
1.3783789038589824,0.7965979648187701,-0.5893097651024536
1.4109302868108613,0.8193083328129162,-0.5439484978328086
1.448127798721091,0.7976052854438509,-0.539965976162677
1.4986403048476793,0.7657721855102144,-0.5589878511897894
1.4571269430462706,0.7810527710434532,-0.5787682002540343
1.4457983082033001,0.7232847915303633,-0.8527506952360392
1.2541514262107045,0.7406243242249052,-0.598208218516918
1.4269916858211145,0.743658768733155,-1.284967099820144
1.3646534188469333,0.7789521600438255,-1.3991899450072214
1.1291000199974066,0.868439689578614,-1.2569353555060931
1.0800585720287375,0.9634510270383827,-1.2860834078598224
0.807854083328748,1.0260888995348063,-0.8973018852157769
0.6866128994642335,1.084209169489849,-0.8154271139631407
0.6474468948572907,1.1084073423142518,-0.9423666201311294
0.5023762047873283,1.1411689405097705,-1.138641954623501
0.30397039423286604,1.1645428335287882,-0.7997148583881867
0.17503444048806258,1.1709145344636651,-0.8360456734101297
0.13382776967466176,1.2012379611117545,-1.0063006940992527
-0.012513761782314543,1.2260199464023078,-0.9558280855516701
-0.055537192555838416,1.244399158688618,-0.9629703970833812
-0.029303714716309045,1.2128682848830354,-1.0636620935211147
-0.13733551933026736,1.2170326256093424,-0.9487401187245413
-0.2921172437423224,1.2266792614421986,-1.0247447397953107
-0.30723514674819485,1.2178823444841687,-1.1457664551201345
-0.23838389476413316,1.220373083708107,-1.3939950961195275
-0.37650904142144537,1.2337370807324033,-1.1746887101282464
-0.2463361519534,1.2269665208385547,-1.3547259618999299
-0.3805141458477814,1.2386508468180724,-0.9594096258654878
-0.23989882850798025,1.2613322086365342,-0.9409477139971648
-0.1503819365624359,1.2580495684620914,-1.064975116834208
-0.045599648640385515,1.2720825033457086,-0.8762552455839773
-0.011089908052029312,1.2935369095941143,-0.9057440875285292
0.01036842292598752,1.2958921180091092,-0.8279303970800759
0.19798764519284057,1.3187752590619493,-0.7371063932392845
0.3848650753364355,1.2997618597122729,-0.8846333846142915
0.5780255428114446,1.360770450384346,-0.8897498700330734
0.5718331512059923,1.3508081990285976,-0.8351993264952984
0.5153118702875151,1.3278870544803243,-0.5081013712910001
0.5219718054312557,1.2689571153503376,-0.5736004822969704
0.4746430356114611,1.1360481508769922,-0.6039102368309734
0.48442079050385006,1.088411097185016,-0.6978002359927516
0.5052070856155616,0.985148223500104,-0.6947472898383859
0.5358272006352353,0.9414168106547041,-0.7030436990256514
0.7274243961846447,0.8805447052347332,-0.637634352387793
0.8647742991161265,0.9139889230760002,-0.7544473821055521
1.0025544991689797,0.8877543051027118,-0.725221388217343
1.0517396578417002,0.8538583254376346,-0.6121554987518387
1.2021423829712392,0.8785246712433514,-0.5762953769314171
1.2178518289354632,0.8273812596045744,-0.5051588787732098
1.3387582422859003,0.839935979494084,-0.5344513491155124
1.2826822009257672,0.8355497699846879,-0.5702406950890638
1.2354426698408625,0.8017153180094252,-0.5618251355600616
1.355645791547192,0.8093970488685543,-0.5219115313692956
1.4562142808697245,0.7939625764381549,-0.49455440768393355
1.610606275671724,0.8186088756912028,-0.6260779926790638
1.5604081876407594,0.8074205183731643,-0.6039357786855589
1.3486344563352677,0.7725889833945218,-0.5048521221935279
1.4359202481560682,0.778339371642723,-0.7454131539087369
1.2601381034188803,0.761024486069015,-0.5306970655837993
1.198734685143072,0.771889864302383,-0.6361345639907339
1.1835871520565617,0.7433312524677501,-0.7290205758617283
1.114620822922978,0.7228109418654034,-0.6191559766264753
1.0994963809192249,0.7292532699530744,-0.6229967700650119
1.0747965999998537,0.7203463231448263,-0.6412041374878958
1.073127932901644,0.7405136923904754,-0.7059788169693287
1.0108884433966954,0.7058023162264923,-0.7149379428646385
0.8260105983373484,0.7274921822545742,-0.7853492607448462
0.9408671276604647,0.7018507315329535,-1.2379543736774963
0.849332688190628,0.7547808064665552,-1.4129164147514175
0.863627025737904,0.8746741348666794,-1.526542644797533
0.7666491305474,0.9212770226207663,-1.52498731356218
0.48254085652474865,1.0074053197999797,-1.1002073992342347
0.4066437435861461,1.0742655027925163,-1.222188492852325
0.2613129151517575,1.0850681408377818,-1.2219155246725424
0.19200381154558324,1.114569194680853,-0.8860446085673518
0.20683839764230808,1.1398054409555192,-0.8734184622516548
0.19090877564229194,1.1441046202827538,-0.864491085491473
0.1574123266959564,1.2028246565688916,-0.8739793865278244
0.09786144277283018,1.222218504935379,-0.879952830768564
-0.01981028647793932,1.227134157256552,-1.0335279095549392
-0.1542585699063105,1.212370668471916,-0.9689943332381364
-0.21446485727670142,1.2257773058250403,-1.0512629177520099
-0.28037332540725585,1.2192060509155305,-1.0509694209276
-0.3397501744191581,1.2279894279553885,-1.0220079035694576
-0.2688288214354355,1.243488195955111,-1.1554011451424657
-0.3709771743811719,1.2549412113979346,-1.0526904458572772
-0.45194595977016955,1.2513588513846088,-1.0652187778573001
-0.3795919683053722,1.278886905946722,-1.0380277910877036
-0.38978416847597386,1.269302882956354,-1.0178126545200916
-0.32870962713998364,1.2905498170366845,-1.0433474625720887
-0.27444320525744365,1.2893229972985245,-1.0019703036636616
-0.2663488941701916,1.2800579427316046,-0.9626016089061192
-0.11285520579653359,1.356116352349613,-0.9625968150902859
-0.09686338525082998,1.331351926591615,-0.9043797401070426
0.17807770765523034,1.3492088432352578,-0.8436038246627682
0.35799007478008343,1.350548107422948,-0.7259696800091198
0.6247064596516869,1.3982772294334498,-0.6091217530788048
0.7544829693491953,1.3451710278373232,-0.4414127962055365
0.9883317826413117,1.2706011909404853,-0.3368554321353529
1.09235890248471,1.2059450335931978,-0.3429714772003996
1.1390963763304698,1.1286890263384337,-0.387522631754231
1.132361268949817,1.0469171306393144,-0.45388541512678854
1.2125859480269259,1.016683729828182,-0.45641924918744176
1.265195719538719,0.966249968433293,-0.4863720177297046
1.2001315608173644,0.9068440734968736,-0.4682128038795008
1.2039720761857577,0.9029573345986687,-0.5448985690058546
1.0836093198408865,0.8716072532175995,-0.5454993047925396
1.1539374086926726,0.8583729782876959,-0.5583895281870304
1.1442963779567334,0.8358124980064854,-0.6489857321879116
1.0804459929441637,0.8029474352891776,-0.5885228704969806
1.0755054784355613,0.7812724351002709,-0.6091619202007161
1.0121993731415957,0.7817947808556512,-0.6346273739321278
1.0988236487666256,0.7687159443310915,-0.8841917336705661
0.9599154481053536,0.77630970528409,-0.6859029006618387
0.9384259304516519,0.7873226584562006,-0.7574738286388165
0.9022595724926176,0.7390812287140417,-0.7010526256130052
0.8662579502427229,0.752169880100728,-0.7521143554449439
0.7727135588951936,0.745216560463327,-0.7754209696786755
0.870210116237475,0.6800096497616517,-0.9846659201580942
0.7082839621932276,0.7199746820487728,-0.8183623598992384
0.6541582159348404,0.7017542889438266,-0.8409593952581687
0.680113347063229,0.7172870619067248,-0.8695180604991922
0.6463879595829741,0.693409760031969,-0.8409235246124999
0.5575967774420207,0.6846440862984061,-0.8992371380711287
0.46059407326610713,0.6712543913779201,-0.9150351042834743
0.29419427808257115,0.6715983852950032,-1.0061268755107404
0.27244477154034097,0.6467913481267372,-1.022239082174041
0.4874472793481306,0.6405363665432559,-1.8100306707482148
0.32287477648040125,0.7631298863518117,-1.4637646589079103
0.2739566097766907,0.844666472614044,-1.3033604962974357
0.2923725868712438,0.8952136632044171,-1.3912527937453427
0.23205683330793672,0.9815083049568479,-1.3354277994822057
0.18092555809996844,1.058893187534338,-0.953987162524867
0.2695713515216721,1.0822406013961707,-0.9768736698773427
0.38563387141664757,1.1100685102496233,-1.1740737932409464
0.2975460355143696,1.1683260214542661,-0.8458646429188791
0.4189978997561124,1.201652811023094,-0.7622428205827396
0.5064829779896465,1.2317485939595072,-0.7242891292024425
0.5725856978455225,1.24098111299566,-0.670756581192307
0.6111988339830273,1.2655569878821138,-0.8389351203811544
0.5507043582959403,1.2704184320965872,-0.6855301737636812
0.5292410715306001,1.2569269225675077,-0.7105934158389968
0.48948486748808256,1.280721049447001,-0.7397151822459722
0.4948563862400619,1.302359697242697,-0.696429251094426
0.4248381700937077,1.2786458700934253,-0.697740120530227
0.39081646423876376,1.2992363359000543,-0.7336552439165631
0.41373763093634924,1.3137404016218033,-0.7319491149837006
0.41853592921212224,1.3204891964076568,-0.7427390761294799
0.38873496449870826,1.3280879670386891,-0.7460338279052825
0.39766277174402365,1.329489148494987,-0.8853499250828115
0.3031473038671436,1.3469762947073267,-0.813435675915354
0.29031167827202004,1.3322490944717797,-0.7933073120572991
0.36988730274203624,1.3336879422583066,-0.6868459411640696
0.5569886945329448,1.3448890362181503,-0.6072196739516138
0.6347372346775174,1.3540361573248128,-0.585789278653037
0.9059762236484126,1.3606876163819057,-0.48093541198119505
1.0602379777401505,1.3439322303784833,-0.6493336908998321
1.0421654793858919,1.363044507135717,-0.2851831254222561
1.1814579715441116,1.2640228787303294,-0.266027942503508
1.483486911113939,1.1584193544933372,-0.16185313871147927
1.6682273914356325,1.1040935682523887,-0.17580452125467938
1.8465139849169119,1.046512659935409,-0.1396478929975779
1.8618440019252653,0.9950472733035867,-0.1407357460068968
2.029482970222445,0.9808830740032141,-0.14659097595866186
2.161499219475904,0.962187612665495,-0.10798011484446998
2.364198423117547,0.9324588945668818,-0.022842867777211166
2.4204090114014267,0.8921669099622171,0.005037903760868607
2.417189216402771,0.897532914420032,0.01695303624833442
2.3861796040631225,0.8694738491928498,0.018637830843299404
2.308773409187888,0.8122276114098597,-0.007594089603878932
2.1714028840190283,0.7941998683773093,-0.10219497730001878
2.1314419860245652,0.7698877539188221,-0.0721417426243176
2.096936986289473,0.7745292147059089,-0.12006806724358834
2.1798984958575556,0.7445808647827835,-0.042998325451008235
2.3365473778105574,0.8005339451387845,-0.21646261122617838
2.2824017379661203,0.7780875465712531,-0.07592318117328421
2.334303686077033,0.788638638890434,-0.19911664542076712
2.386647442441326,0.798385280181815,-0.3102009136339178
2.252219042628722,0.8037550894514996,-0.14105988089568486
2.3255685355646856,0.7722511484756751,-0.32103008867410715
2.248036489859581,0.7729776522727947,-0.15974226827231494
2.238675645334057,0.760440417699099,-0.12361484509111417
2.362025804853834,0.7572361952082228,-0.4678537053754239
2.1338615523672044,0.7666543756398028,-0.1790095558275068
2.000420493344603,0.7312382424145425,-0.28224275114294606
1.874680397044566,0.7379903599017427,-0.3048037031563553
1.6368071869454515,0.7001620783855441,-0.39210530497166735
1.6588586587952623,0.695387031669688,-0.7396935416158695
1.6927161221206908,0.7509571042374991,-1.0433110079126873
1.6722184228692583,0.8390047911659393,-1.077946244555389
1.4307781108217488,0.9697214313327358,-0.6109396044418378
1.4570678936052757,1.0297553559145993,-0.708827229519934
1.5503795377855478,1.032207433885627,-0.9445609252325672
1.5372352823540165,1.1080781033267697,-0.618534422870034
1.6114333918732422,1.1229844256613677,-0.6501470718636381
1.5677187944611954,1.2114813297520786,-0.28175341689403394
1.6223901345244944,1.2317567869004022,-0.2829943223113225
1.7495277549168036,1.2630196041576864,-0.16168526389019128
1.944960888107558,1.2760974040128794,-0.5356305803665838
2.009304265452225,1.3367892669584698,-0.20863563165535162
1.9768374247018168,1.3345944607401532,-0.047974324959382725
1.9933108747685775,1.3457918605556558,-0.0331306798843031
1.9977012460003174,1.361830604989323,-0.07865611220636423
2.009658509007526,1.3733321832149836,-0.1739895466848058
1.9244870746594354,1.3685792812622497,-0.05664431528989625
1.945424652766784,1.3661976241693707,-0.4785974576576558
1.8287179351018612,1.3881311422448737,-0.37949978041796883
1.6052016354648893,1.3904653519285954,-0.16845213820098986
1.7454985891662314,1.3758067104608178,-0.5378667486079871
1.6505068782807994,1.3822508296539937,-0.41574207157302473
1.538877652165611,1.3993311171718956,-0.17812048436262018
1.4859778062116875,1.412286495435312,-0.2461873881576408
1.3207058584514892,1.382515548617326,-0.35129174229736
1.28843094835668,1.3977306705971877,-0.31711552133649895
1.3460636723917978,1.4302426812688467,-0.3164369627569782
1.402459864372364,1.3907875905676832,-0.23729521683638188
1.5765864290859604,1.3986054413660924,-0.46508419108027466
1.4982458741688574,1.366985305102206,-0.11006654847970748
1.5913848976482632,1.3047731036989882,-0.1314459737306255
1.5758052730142211,1.182583623753061,-0.1606355687093331
1.514039838985339,1.1246412253279163,-0.30247647308020803
1.4370349806044276,1.0691252805274523,-0.35902094044802185
1.3501829990670713,1.0312124617395748,-0.4489351254607338
1.2661090583624497,0.9214720136716877,-0.4027836175551663
1.1900459618273938,0.897995373428658,-0.4995234985984436
1.1704663539335782,0.8779779000075609,-0.5166865855442452
1.100414155431801,0.8658351559906315,-0.5872436307626779
1.0637724205567685,0.8279298335339641,-0.6064404246677262
0.9383711935541693,0.7977571038033863,-0.6206621374443511
0.8784091918281828,0.7771481305721182,-0.6672138553008211
0.9751981016927748,0.7710122312356938,-0.6680472788836241
1.0142297412269585,0.7800474900463237,-0.6693810391283487
1.0945763357887766,0.7923023581415276,-0.653861485597842
1.3693002162268035,0.8091291531908265,-0.6129907402190098
1.4586014240342748,0.783995340788071,-0.4983348832970421
1.4737923844464138,0.7882558514865761,-0.4706979535642163
1.4554670260020408,0.7619715140297987,-0.46779914592993055
1.4253742849933944,0.7789012292755816,-0.5188269630675493
1.4595497312352415,0.7656951149987489,-0.46503491559323773
1.5858914484175806,0.783441632872896,-0.44659493655777177
1.5378429401560922,0.741070584212602,-0.3958460954691282
1.4788943810295805,0.7413654190741447,-0.4471915319020978
1.4812110843367363,0.7347096856013784,-0.4757989297852997
1.483884772666069,0.7431115456881999,-0.49683542522814683
1.47157703607158,0.720468658339328,-0.4785161108774696
1.361687337621917,0.7245255469173283,-0.5257449795006699
1.2660270617186724,0.7028867044155275,-0.609322136310753
1.3148471003589937,0.7196074413734431,-0.9562140912073346
1.382784931305267,0.7938867582665183,-1.2335312385519863
1.3816724340242006,0.8876591515259994,-1.1790039437088395
1.3349689712394304,0.9718531964062025,-1.0056553450469534
1.2430089464612162,1.0368559013483236,-0.7349466658049635
1.4566073005320783,1.0897937324461784,-0.6262123115861794
1.497537560587353,1.1655834615645857,-0.5473784087534972
1.4629977817761293,1.1846707750296717,-0.40182512847134505
1.444363958745741,1.227657892231906,-0.47936029465386465
1.280284651376289,1.239910254511502,-0.42469296838169046
1.2823673048562314,1.2323100545341024,-0.4495837740712453
1.3961787369481125,1.2555010580355381,-0.6572823807140696
1.255944423655903,1.300958683786884,-0.4051779287584455
1.130332374724356,1.295759082915293,-0.44813956004042815
1.1756012084708098,1.3010108165021195,-0.7535902837640923
1.0098112946228897,1.3269739872034283,-0.5333489588142531
0.9703845600820469,1.3088693206196391,-0.4953530293957027
1.118932282422201,1.3062282068926916,-0.9778134685265233
1.1540296818867661,1.3147915070590297,-1.1052295737471858
0.964294306065539,1.327761483159523,-0.6981233938321942
0.9476490281536419,1.3297125594941945,-0.7754616597837383
0.8581916567174188,1.3395423200776315,-0.5235139448555852
0.9826297958149178,1.3361503866009423,-0.7410248270678136
0.9000681691755784,1.3451763817781,-0.5175241426089
0.9555604597384391,1.3345862540633242,-0.4940931533468844
0.9876395344934813,1.337412018921353,-0.4484551701086769
1.0247918263871927,1.3762732118422047,-0.4954021302384357
1.0398384298368382,1.3777877618100176,-0.5205404360974386
1.0146400738313548,1.3821050935095167,-0.6090274543028208
0.9618837431223511,1.4175714900431602,-0.7060801693622926
0.7322290171178469,1.3360249739241228,-0.4706324740104779
0.7133417133317352,1.2665654902752452,-0.4663574034627388
0.7466860961690883,1.1902869534495524,-0.5730389949532959
0.7283552998889589,1.09176868124453,-0.583165840906221
0.9067363025231987,1.0365204754770123,-0.5689993789377634
1.0324821859668474,0.9839235820853527,-0.5242448029219002
1.200674754823506,0.9629947850104629,-0.5267362415426123
1.277247676074259,0.9199873068712717,-0.47728096246574925
1.403634220534798,0.9030336612234137,-0.46441220412856343
1.47938030433879,0.8733734990751433,-0.5203758539099456
1.4968545150405044,0.8679563835156445,-0.4485546226510396
1.5115282504866556,0.8618111870173834,-0.43522918573104263
1.4824080590422528,0.8292071828096255,-0.43783023577528335
1.4542437261853671,0.8389851690143489,-0.5218782481728388
1.3439861305963035,0.8136352091287917,-0.5302776888743959
1.2535522958497693,0.7867325667122426,-0.5637045022493858
1.2552308369926066,0.7694486353878105,-0.569543865028223
1.395963675157501,0.74483437935493,-0.7966734496214842
1.4902570279861571,0.7992452599729857,-0.8796075443691224
1.5207545133786873,0.7740684761088136,-0.9498040360295905
1.3323175187857041,0.7499938418489296,-0.6505662996241208
1.325096639071203,0.7676784791783856,-0.7460386144849552
1.3339781141354978,0.750789498128951,-0.828838404847006
1.1444671853778106,0.7532989135681529,-0.6506508606528041
1.1334010665745338,0.7455812116125096,-0.6709814420023661
1.0880476165247346,0.7495927774400576,-0.6907934155968143
1.1496737696671553,0.7363341133769451,-0.7382684554327944
1.1309354465461456,0.6852590250229742,-0.8758212421242281
1.1010985818868246,0.694444793825012,-0.9066220124688078
1.078188126925934,0.6728569074985479,-1.072246885411061
1.1530650486989928,0.6843477737867462,-1.2048100209184849
1.3866086717196788,0.7536433505235879,-1.8457653000795888
1.1684547336610536,0.8144431341548094,-1.4837620940813825
1.017639164162493,0.9189432250523238,-1.2849421861564745
1.101412622025867,0.9939084094671201,-1.5182332836083807
0.8306124981936339,1.071551820755221,-0.8172080020414111
1.112296401027016,1.0945209953343737,-1.2619467759880267
0.9479303722875475,1.1335031095691925,-0.8815851903634055
0.988496999117891,1.1833696968913079,-0.755494048172849
1.1590038345216893,1.2053294594837785,-1.0945930791152496
1.1398603730288839,1.2387151216865593,-1.0662832261286785
1.0535532444841447,1.2628790591883459,-0.9597094853868654
0.8526969272338275,1.2586749629558496,-0.647053560129755
0.8349146460310359,1.3204221864457857,-0.627604717922
0.7883764919686413,1.3055896611984044,-0.6450247467219774
0.8222485767238429,1.3212543025254775,-0.7675798059633531
0.8251719727365763,1.3187955395241338,-0.7704622208870056
0.9974302273613511,1.346013512498372,-0.9347525497909356
0.9860127872070866,1.368113731044446,-0.8441085936107793
0.8784421617555752,1.350617277475845,-0.6631886606201298
0.7909368417637535,1.3730979322186114,-0.6052954049093288
0.6594864202842933,1.358860529206849,-0.7443549976988229
0.7583412151121123,1.360319274154916,-1.039363953116634
0.6916739484457589,1.3797330294458583,-0.7490185203843192
0.8864747916744316,1.3945327286013236,-0.9162230115919343
0.8654581484580985,1.3611256551508324,-0.7706098676877534
0.9553235885673382,1.3997530273937577,-0.9084520174344667
0.7812310115340503,1.413185404616563,-0.649586109705413
0.8979483287389223,1.4241029926770898,-0.8807559884834685
0.7084142706813678,1.4088880569453066,-0.6313168984600953
0.6083535710046952,1.3681469869483416,-0.5711480864009376
0.5128208433279392,1.2552995501728383,-0.6160752804161004
0.5432873974602542,1.1696248014512274,-0.6733608881516631
0.481924964495677,1.0773797213971616,-0.7242639697480674
0.48469166312855255,1.0086416662130464,-0.7617947797979724
0.4918043352479653,0.9437019453572456,-0.8046219577335617
0.5178890582270282,0.9221101248969673,-0.8167524602749551
0.4886941606974247,0.867329904202755,-0.8465864773750215
0.5184731295203394,0.8633819365255537,-0.9085790200933646
0.5684500809567845,0.8191609397849198,-0.9941026878529432
0.5923979328444753,0.8271983799737979,-0.8579320205213805
0.6918943190031789,0.8260435419679919,-0.9925742653808501
0.8138079828135734,0.8312577586686817,-0.9592669214622821
0.7630121328009046,0.8016434664847506,-0.8177276422318013
0.7257108716409024,0.7854265114024143,-0.8551421885364617
0.8327026317098765,0.7728441335662855,-1.259281297874985
0.6195542535472989,0.7819123627232271,-0.8962098657738224
0.5733656619152236,0.7703153245563541,-0.9184306939453831
0.5196187466692862,0.7339906312931378,-0.9280752962219427
0.6033102832957178,0.7925159396634055,-1.0525352072088363
0.6785859441183837,0.7479246960021264,-0.8943387011067668
0.7334604590064593,0.7400294895937453,-0.9381626137790433
0.644173941035871,0.706861670071033,-0.862391072792927
0.6423331309867117,0.7087977279122729,-1.0552856706218436
0.5309681892049841,0.7228900666775102,-0.9156835918387598
0.5860844823917031,0.7054757237182059,-1.0412840245719903
0.5450078265136354,0.7026740043528341,-0.9616467694996983
0.5103864008803608,0.6800960641044373,-1.1029349949517084
0.4577434705448259,0.7089346551713005,-0.9918857245132587
0.485425183520175,0.7062891440766781,-0.9904067317974924
0.9508278487049491,0.7000199858423924,-1.8522869691166812
0.9544374673203118,0.8029673647266451,-1.657978568467599
0.9013988481031933,0.8669288515912021,-1.5644810815846901
0.6790068319790546,0.959174338590418,-1.209030025045356
0.6397835139511739,1.02895347955836,-1.1416635979664589
0.5972234209450374,1.0685321663411032,-1.130324659128545
0.5847704631418273,1.1038443994816458,-1.3251664423678782
0.4429340537502115,1.1562527292673588,-1.121420933690232
0.3111304976181343,1.1856893641306387,-1.0212584396966051
0.4429695151494724,1.1610845317619836,-1.3270195766294632
0.2975702557838513,1.2219518921798933,-1.031151217520807
0.2923727047330241,1.2609700596129858,-0.9010144940440086
0.29486664899996057,1.25676183318294,-0.8547814478178737
0.3952329311521631,1.2391291290870827,-0.9680691199516632
0.44106631606663876,1.2732451753430993,-0.7626189464110212
0.5769914609717638,1.2662507223895252,-0.9052788507625168
0.4679025049526824,1.2951016486829896,-0.7839867750019424
0.556886090374537,1.2873594884670805,-0.9275299385340949
0.64113405204016,1.2925276878233256,-0.993151426820981
0.5482977390220277,1.3017480133725112,-0.7003426716356801
0.8907752893835591,1.335084689449368,-0.7319339643354577
0.9128328960516418,1.35680811358278,-0.6294400501637111
1.00421960031305,1.3790861979620628,-0.8094355885081349
0.9924079047611128,1.3853938044405376,-0.534561189925075
1.197085381540571,1.4056875408043585,-0.7624833637677597
1.0711464409516485,1.3920107348823443,-0.600823114915587
1.0106320235986292,1.3908477280697071,-0.48232154637378455
1.1893812615551542,1.41652549566031,-0.8656440528203688
1.1018351834334354,1.383341848625782,-0.8000850996646794
1.1200641656562416,1.3934696929118975,-0.8587955186165054
0.8775654221001694,1.3856422348346282,-0.4820597403668321
0.8901106025146849,1.2898768165269991,-0.4739214052484133
0.9369290503303063,1.2188259544049054,-0.5453447992876639
0.9441910739330428,1.105370005605063,-0.5320880286874765
0.9796310267803878,1.0850421009684965,-0.6228491003988739
0.9517962211234342,1.0138389280088376,-0.7864105606319453
0.8761116599928043,0.9360058721848654,-0.8114021519063636
0.7402703808113502,0.9148941328875699,-0.7481920682598342
0.7331540267963575,0.8703617574141074,-0.8850006292615287
0.622114111813008,0.8616968928042764,-0.8145429159834836
0.584575476367407,0.8108199751337527,-0.8432008763668157
0.5983240819182831,0.8144593077141988,-0.8459612043437357
0.7036898082131201,0.8223235402419078,-1.0106683281003677
0.8192121598016733,0.8267911057396418,-0.90108865217205
0.956596109179,0.8061342623213813,-0.9631100764615712
1.0321356172746867,0.7901856186403317,-0.7232137986518202
1.1274509565842925,0.8128716644106487,-0.8468127658947712
1.2618249842161977,0.8023577187403048,-0.6713974679145119
1.3188678000002383,0.8246924717688335,-0.607085984953824
1.4534311995462252,0.7805340081862732,-0.5885792552519913
1.5375867542754014,0.805335491854647,-0.5083413594513103
1.7270721442444867,0.819680771741533,-0.46080988940022394
1.9170495551320612,0.8097621129698772,-0.3244857082213403
2.0204333045429745,0.7880424453991041,-0.2910347398416698
2.1089707401650606,0.8283412294758352,-0.2876010519212805
2.1273887296858884,0.8202392693732189,-0.27186030595153
2.16679535623654,0.7977958424645574,-0.2524218115641179
2.1541504748842972,0.7948973574102205,-0.2421678098662562
2.109144265590758,0.7702929202128771,-0.21536506083125945
2.046015082730013,0.7798865814364986,-0.25533424221120876
2.404490221308591,0.7857717881777536,-0.8812092984074247
2.3943557117803524,0.8599009077182727,-0.801612678362505
2.2449017776146487,0.9644953557810424,-0.725712786906852
2.1432845605332527,1.0362052123941463,-0.5793392124466441
2.061837213489996,1.1069746708089376,-0.4306435625342519
1.940210810903903,1.1496458018320206,-0.2096954742691116
1.867477378145158,1.1871686990813055,-0.22283448829194075
1.9590012509195935,1.2332070851832484,-0.456252617792128
1.8323568294842891,1.2210612717650697,-0.37945966006926046
1.7134120929405394,1.2780881452597572,-0.3246057434313122
1.7461465969809113,1.295667718055845,-0.5345309530599045
1.7159044870572506,1.3098007792486466,-0.6905780482436529
1.5525017232946925,1.2800362259080595,-0.39621314274504005
1.3736030784552282,1.3110395423144907,-0.3894035467430383
1.5347770715355264,1.28293199522204,-0.7486208982465474
1.4686676315152498,1.3388366163675383,-0.6752202876228646
1.336407810314975,1.3319111567421982,-0.39313507634564065
1.382937470706262,1.3477137605961018,-0.3734119959876327
1.3938773132903477,1.3718832661532445,-0.41672028614710593
1.4583992142726256,1.402596325686209,-0.5002414545767575
1.4077147553767966,1.4058331405608384,-0.4447326486396876
1.4174975299921009,1.3798493623052521,-0.54746221008595
1.3815769300658518,1.3817876812096996,-0.6629918077972011
1.244766603359317,1.3786431836109823,-0.7820575934572795
1.1477229622201295,1.4133527534914603,-0.6376476558366221
1.024916227996651,1.385560576488995,-0.4846408780029213
0.9904471784222445,1.3941319532212353,-0.4855750066445286
0.9398214784736509,1.3993887375525076,-0.6226271779809504
0.8882389040050508,1.411324308945339,-0.5798176720130973
0.8766333354983575,1.4235697297925327,-0.6331907781152629
0.7435579651977287,1.3705366318820855,-0.5130582694009194
0.7782522781693239,1.265210767041113,-0.5101812993118736
0.7662368558397746,1.1973585507849165,-0.5799029289311118
0.8257445522642529,1.1302385309839897,-0.6468123087852827
0.9094144019142407,1.0506588960744612,-0.5698083899680675
1.001428558736048,0.9894926369594731,-0.5840436914171135
1.0822334102345907,0.9704226891226488,-0.5643909377034038
1.2782261146211062,0.9554500889198706,-0.5549728878396849
1.507525035562486,0.9402198409060605,-0.6089690888119296
1.5725784753866179,0.9209947324475604,-0.4746984603428166
1.6759472532010724,0.9216366326221238,-0.43069468985556314
1.6144125046249704,0.8699902582980179,-0.4434717116833677
1.5383169799801817,0.8580740368630613,-0.6298640556491569
1.4122056483064818,0.8206756271294249,-0.5399853199536564
1.228879602666938,0.8202833090922067,-0.6263908700930537
1.1549590917332273,0.7860185429411768,-0.6603404795744721
1.0538788948343532,0.76862801355848,-0.6690169113780732
1.0475254267915446,0.7890878462087237,-0.7302880098610509
1.0350804078328528,0.7634429555666469,-0.7853079065136009
0.9595512319695206,0.7550280792395186,-0.9428256737985847
0.8894483695560339,0.7492096092452758,-0.771997218497577
0.906495259865281,0.7763330570222974,-0.8423657529082299
0.826617030626148,0.7406369410608906,-0.8374432457724976
0.7884723040946694,0.7408332813793937,-0.8563436500545691
0.7107642915632022,0.733026886787927,-0.876514340123053
0.5652819431456222,0.7077703603338361,-0.9277964361612195
0.577445828164928,0.7199390114770643,-0.9459664203940845
0.6654596892252853,0.7060841190023712,-0.8839237812748784
0.6861831786908623,0.7069374378921923,-0.870798336446533
0.8064276632876177,0.710282902296295,-1.0822303172827328
0.9080587688001586,0.6985838845137798,-1.3142324065182294
0.9776246590288655,0.7967406313009137,-1.4061547689818885
0.8728644598708682,0.8590954984148138,-1.3738520966631997
0.9047182502456259,0.9252241533933571,-1.5170265176163136
0.874791930055749,1.0527520289076522,-1.1800384337586567
1.0629311742514773,1.0790128276844233,-1.3700730634855594
1.041196240647285,1.1325976741448847,-0.7976045066964685
1.1004512286154018,1.167421700308217,-0.8075201097378597
1.0805029849705066,1.19827674483305,-0.8422556360717555
0.9439691096248476,1.2617974565116112,-0.628632496255541
0.7920078386885403,1.2347954181058538,-0.6766049446800576
